QGC WPL 110
0	0	3	179	0.000000	0.000000	0.000000	0.000000	50.839945	8.689628	267	1
1	0	3	22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	61.6	1
2	0	3	178	0.000000	21.111111	0.000000	0.000000	0.000000	0.000000	0.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	50.840023	8.689802	62	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	50.840097	8.689981	62	1
5	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
6	0	3	115	54.6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
7	0	3	82	0.000000	0.000000	0.000000	0.000000	50.840636	8.691173	40	1
8	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
9	0	3	82	0.000000	0.000000	0.000000	0.000000	50.840782	8.690848	38	1
10	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
11	0	3	82	0.000000	0.000000	0.000000	0.000000	50.841094	8.690154	51	1
12	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
13	0	3	82	0.000000	0.000000	0.000000	0.000000	50.841406	8.689459	38	1
14	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
15	0	3	82	0.000000	0.000000	0.000000	0.000000	50.841718	8.688765	41	1
16	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
17	0	3	82	0.000000	0.000000	0.000000	0.000000	50.841874	8.688417	36	1
18	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
19	0	3	82	0.000000	0.000000	0.000000	0.000000	50.84203	8.68807	39	1
20	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
21	0	3	82	0.000000	0.000000	0.000000	0.000000	50.842343	8.687376	49	1
22	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
23	0	3	82	0.000000	0.000000	0.000000	0.000000	50.842499	8.687028	52	1
24	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
25	0	3	82	0.000000	0.000000	0.000000	0.000000	50.842811	8.686334	39	1
26	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
27	0	3	82	0.000000	0.000000	0.000000	0.000000	50.842967	8.685986	44	1
28	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
29	0	3	82	0.000000	0.000000	0.000000	0.000000	50.843123	8.685639	29	1
30	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
31	0	3	82	0.000000	0.000000	0.000000	0.000000	50.843279	8.685292	44	1
32	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
33	0	3	82	0.000000	0.000000	0.000000	0.000000	50.843435	8.684944	42	1
34	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
35	0	3	82	0.000000	0.000000	0.000000	0.000000	50.843748	8.68425	39	1
36	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
37	0	3	82	0.000000	0.000000	0.000000	0.000000	50.843904	8.683902	36	1
38	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
39	0	3	82	0.000000	0.000000	0.000000	0.000000	50.843914	8.683879	36	1
40	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
41	0	3	82	0.000000	0.000000	0.000000	0.000000	50.843782	8.683721	36	1
42	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
43	0	3	82	0.000000	0.000000	0.000000	0.000000	50.843642	8.684034	39	1
44	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
45	0	3	82	0.000000	0.000000	0.000000	0.000000	50.84333	8.684729	23	1
46	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
47	0	3	82	0.000000	0.000000	0.000000	0.000000	50.843174	8.685076	49	1
48	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
49	0	3	82	0.000000	0.000000	0.000000	0.000000	50.843018	8.685423	54	1
50	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
51	0	3	82	0.000000	0.000000	0.000000	0.000000	50.842705	8.686118	56	1
52	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
53	0	3	82	0.000000	0.000000	0.000000	0.000000	50.842393	8.686813	60	1
54	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
55	0	3	82	0.000000	0.000000	0.000000	0.000000	50.842081	8.687507	63	1
56	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
57	0	3	82	0.000000	0.000000	0.000000	0.000000	50.841925	8.687855	65	1
58	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
59	0	3	82	0.000000	0.000000	0.000000	0.000000	50.841613	8.688549	68	1
60	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
61	0	3	82	0.000000	0.000000	0.000000	0.000000	50.841457	8.688897	64	1
62	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
63	0	3	82	0.000000	0.000000	0.000000	0.000000	50.841301	8.689244	68	1
64	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
65	0	3	82	0.000000	0.000000	0.000000	0.000000	50.841144	8.689591	66	1
66	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
67	0	3	82	0.000000	0.000000	0.000000	0.000000	50.840988	8.689939	61	1
68	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
69	0	3	82	0.000000	0.000000	0.000000	0.000000	50.840832	8.690286	56	1
70	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
71	0	3	82	0.000000	0.000000	0.000000	0.000000	50.840676	8.690633	62	1
72	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
73	0	3	82	0.000000	0.000000	0.000000	0.000000	50.84052	8.690981	40	1
74	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
75	0	3	82	0.000000	0.000000	0.000000	0.000000	50.840504	8.691015	40	1
76	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
77	0	3	82	0.000000	0.000000	0.000000	0.000000	50.840373	8.690857	40	1
78	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
79	0	3	82	0.000000	0.000000	0.000000	0.000000	50.840508	8.690556	55	1
80	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
81	0	3	82	0.000000	0.000000	0.000000	0.000000	50.840664	8.690209	63	1
82	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
83	0	3	82	0.000000	0.000000	0.000000	0.000000	50.84082	8.689862	61	1
84	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
85	0	3	82	0.000000	0.000000	0.000000	0.000000	50.840976	8.689515	67	1
86	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
87	0	3	82	0.000000	0.000000	0.000000	0.000000	50.841289	8.68882	71	1
88	0	3	178	0.000000	5.277778	0.000000	0.000000	0.000000	0.000000	0.000000	1
